Id,Label,timeset,modularity_class,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality,nodecolor-multimode,Authority,Hub
746783980708499458,746783980708499458,,10,0,186,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1178910455168790528,1178910455168790528,,3,0,2478,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000018,0
916726351729639424,916726351729639424,,16,0,336,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
1230817335755210752,1230817335755210752,,10,0,2335,4,0,4,4,0,4,0,0,0,0,0,0.129925,blue,0.000787,0
701132381282037761,701132381282037761,,10,0,13,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
951268082135326721,951268082135326721,,3,0,2477,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000258,0
1014788731918692352,1014788731918692352,,10,0,2121,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.025715,0
1006175375343251458,1006175375343251458,,10,0,2336,1,0,1,1,0,1,0,0,0,0,0,0.056342,blue,0.000081,0
3019822481,3019822481,,3,0,2120,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
860085011214512128,860085011214512128,,2,3,2487,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
3293541074,3293541074,,2,3,2486,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
981943946288025600,981943946288025600,,3,0,2488,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000034
3196798074,3196798074,,16,0,2490,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000002
1032988400050167808,1032988400050167808,,16,0,2489,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.00009,0
986850524346503168,986850524346503168,,0,0,2493,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.000013
168893826,168893826,,0,0,2492,4,0,4,4,0,4,0,0,0,0,0,0.039274,blue,0.000544,0
1012122882363744256,1012122882363744256,,3,0,2118,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2573045382,2573045382,,3,0,2117,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1155714232903770112,1155714232903770112,,52,0,2496,0,2,2,0,2,2,1,1,1,0,0,0,blue,0,0
1102803354588049408,1102803354588049408,,52,0,2495,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0,0
1135549765209509891,1135549765209509891,,16,0,335,2,0,2,2,0,2,0,0,0,0,0,0.063765,blue,0.024232,0
897570705646264324,897570705646264324,,10,0,2399,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
985991065168764930,985991065168764930,,10,0,2498,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.000007
842279799531929604,842279799531929604,,10,0,185,1,0,1,2,0,2,0,0,0,0,0,0.120139,blue,0.000084,0
1856216737,1856216737,,10,0,363,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0,0
1258450392628768769,1258450392628768769,,3,0,2116,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3302494359,3302494359,,16,0,334,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
1110708280899313664,1110708280899313664,,10,0,2499,0,1,1,0,1,1,4,0.40201,0.420486,0,0,0,blue,0,0
796611523,796611523,,10,0,184,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1035611010168631296,1035611010168631296,,10,0,183,4,0,4,5,0,5,0,0,0,0,0.083333,0.38221,blue,0.024507,0
34164048,34164048,,10,0,2501,0,3,3,0,3,3,1,1,1,0,0,0,red,0,0.000018
898050616701837315,898050616701837315,,3,0,2115,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1131451679063175169,1131451679063175169,,52,0,2502,0,1,1,0,1,1,1,1,1,0,0,0,blue,0,0
1119890363890581504,1119890363890581504,,52,0,2494,7,0,7,7,0,7,0,0,0,0,0,0.112857,red,0,0
4772967606,4772967606,,10,0,2504,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000008
943886126594560002,943886126594560002,,10,0,2503,7,0,7,7,0,7,0,0,0,0,0,0.068729,blue,0.000339,0
257043654,257043654,,52,0,2506,0,2,2,0,2,2,1,1,1,0,0,0,blue,0,0
1095410916588507136,1095410916588507136,,52,0,2505,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0,0
996132601092960257,996132601092960257,,39,0,2507,2,1,3,2,1,3,1,1,1,2,0,0.019637,blue,0.000015,0
1155638005090213889,1155638005090213889,,10,0,182,2,0,2,2,0,2,0,0,0,0,0,0.17648,blue,0.000165,0
1579909904,1579909904,,10,0,181,1,6,7,1,6,7,1,1,1,36,0,0.120139,blue,0.000084,0
1220820777240539136,1220820777240539136,,10,0,292,1,0,1,1,0,1,0,0,0,0,0,0.198306,red,0.000191,0
1150355405953888256,1150355405953888256,,3,0,2114,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1267758432347619330,1267758432347619330,,10,0,174,16,0,16,18,0,18,0,0,0,0,0.004167,0.546554,blue,0.001702,0
1067207093248155649,1067207093248155649,,3,0,2113,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1016527467702562817,1016527467702562817,,3,0,2112,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
704857605,704857605,,16,0,333,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
737115731641257984,737115731641257984,,10,0,2508,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000008
924391982,924391982,,10,0,2511,0,5,5,0,5,5,1,1,1,0,0,0,red,0,0.000016
907034217636343809,907034217636343809,,3,0,2657,0,130,130,0,131,131,5,0.581395,0.722133,0,0.00006,0,red,0,0.009929
1131935955474976769,1131935955474976769,,13,0,2656,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000242,0
909483772898295808,909483772898295808,,3,0,2660,0,3,3,0,3,3,2,0.714286,0.8,0,0,0,red,0,0.000041
928262146542026752,928262146542026752,,3,0,2659,1,2,3,1,2,3,1,1,1,2,0,0.009818,red,0.000001,0.00002
1082631116815826944,1082631116815826944,,13,0,2661,0,3,3,0,3,3,1,1,1,0,0,0,red,0,0.000599
1226446384460652545,1226446384460652545,,10,0,362,1,2,3,1,2,3,1,1,1,2,0,0.009818,red,0,0
2471549117,2471549117,,10,0,361,4,0,4,4,0,4,0,0,0,0,0,0.061338,blue,0,0
1188846721050132482,1188846721050132482,,13,0,2500,4,0,4,4,0,4,0,0,0,0,0,0.039274,blue,0.00003,0
787238681484533760,787238681484533760,,10,0,2376,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
1108417257514909696,1108417257514909696,,10,0,2662,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000008
788571265,788571265,,13,0,2663,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.0006
929949308215902208,929949308215902208,,3,0,2476,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000033,0
919864791388258304,919864791388258304,,10,0,2664,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000018
1001157700565205000,1001157700565205000,,10,0,2111,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024444,0
360359468,360359468,,3,0,2190,2,0,2,2,0,2,0,0,0,0,0,0.112683,blue,0.000245,0
913844762448449537,913844762448449537,,3,0,2110,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1017612212469424129,1017612212469424129,,13,0,2108,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024215,0
1177338428557537280,1177338428557537280,,3,0,2109,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1261063092672356355,1261063092672356355,,10,0,172,2,1,3,2,1,3,1,1,1,7,0,0.129957,blue,0.000099,0.000596
2308898461,2308898461,,3,0,2655,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000241,0
4577163448,4577163448,,3,0,394,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000014,0
544238554,544238554,,3,0,2107,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1072373109246869504,1072373109246869504,,10,0,2510,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1087771236346851328,1087771236346851328,,3,0,2106,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
959420260737728513,959420260737728513,,4,4,2666,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1010816221367791616,1010816221367791616,,4,4,2665,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
2959616435,2959616435,,10,0,2375,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
859176014425071616,859176014425071616,,3,0,2105,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1010364920356012032,1010364920356012032,,13,0,2667,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000001
854218766883749890,854218766883749890,,13,0,2717,1,60,61,1,60,61,1,1,1,60,0,0.009818,red,0.000131,0.001337
837436857193484288,837436857193484288,,13,0,2716,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
824463303216730114,824463303216730114,,16,0,2741,0,25,25,0,25,25,1,1,1,0,0,0,red,0,0.001199
913505925406904320,913505925406904320,,16,0,2740,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000157,0
1006947511,1006947511,,16,0,2745,1,5,6,1,5,6,1,1,1,4,0.033333,0.009818,red,0.000128,0.00122
1080442812015960064,1080442812015960064,,16,0,2744,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.00006,0
1036418001371901953,1036418001371901953,,16,0,2104,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024229,0
38524242,38524242,,10,0,170,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1135386726501900290,1135386726501900290,,3,0,2658,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
1083246851648712704,1083246851648712704,,10,0,2374,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
918451268011433985,918451268011433985,,3,0,2103,2,0,2,3,0,3,0,0,0,0,0,0.041701,blue,0.024349,0
1008606245924712448,1008606245924712448,,10,0,386,4,1,5,4,1,5,1,1,1,11,0.05,0.238409,blue,0.000303,0.000007
858798118309167109,858798118309167109,,16,0,331,1,1,2,1,1,2,1,1,1,2,0,0.031882,blue,0.000032,0
957987037449158657,957987037449158657,,16,0,330,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0,0
792544781792530433,792544781792530433,,10,0,2746,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000041
765336039615557632,765336039615557632,,16,0,2739,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000029,0
2398509836,2398509836,,10,0,2509,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000318,0
531691665,531691665,,10,0,2747,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
22570739,22570739,,16,0,332,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
818671251866517505,818671251866517505,,3,0,2102,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3296186240,3296186240,,52,0,2334,3,0,3,3,0,3,0,0,0,0,0,0.098042,blue,0.000285,0
982936149470527488,982936149470527488,,3,0,2101,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1112520405087080449,1112520405087080449,,10,0,2748,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1186197750,1186197750,,13,0,2482,3,1,4,3,1,4,1,1,1,2,0.083333,0.029455,red,0.000284,0.000026
1029112717867659269,1029112717867659269,,10,0,291,2,0,2,2,0,2,0,0,0,0,0,0.208125,red,0.000253,0
83990815,83990815,,13,0,2838,0,112,112,0,112,112,4,0.74537,0.842133,0,0.00008,0,red,0,0.008478
1222179350834892801,1222179350834892801,,13,0,2837,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000236,0
973149129718169600,973149129718169600,,0,0,2840,4,2,6,4,2,6,1,1,1,7,0.033333,0.039274,red,0.000304,0.000012
1090566697986060291,1090566697986060291,,3,0,2188,4,0,4,4,0,4,0,0,0,0,0,0.318531,blue,0.00035,0
1267197844315930625,1267197844315930625,,3,0,2100,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1222510171538083840,1222510171538083840,,16,0,329,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.000316,0
1253399595960250368,1253399595960250368,,3,0,2099,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1699901258,1699901258,,10,0,2234,2,0,2,2,0,2,0,0,0,0,0,0.06616,blue,0.000097,0
2236829552,2236829552,,13,0,2836,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1101307208896196608,1101307208896196608,,13,0,2835,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
998319148038995969,998319148038995969,,13,0,2834,4,0,4,4,0,4,0,0,0,0,0,0.039274,blue,0.001417,0
950923955006726144,950923955006726144,,10,0,2833,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000208,0
1021508518027972608,1021508518027972608,,13,0,2832,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000418,0
1074931546585350144,1074931546585350144,,10,0,2845,0,6,6,0,6,6,1,1,1,0,0,0,red,0,0.000626
949513566973038597,949513566973038597,,13,0,2846,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.00064
1067731483383619585,1067731483383619585,,3,0,2098,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1150756247873785856,1150756247873785856,,3,0,2097,1,0,1,2,0,2,0,0,0,0,0,0.031882,blue,0.0242,0
1065732854737485824,1065732854737485824,,80,5,2849,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0
1017217767064289280,1017217767064289280,,80,5,2848,5,0,5,5,0,5,0,0,0,0,0,0.049092,blue,0,0
872255844158668806,872255844158668806,,13,0,2831,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.00045,0
918645375107502083,918645375107502083,,13,0,2830,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1003461919901040641,1003461919901040641,,13,0,2880,0,39,39,0,39,39,1,1,1,0,0,0,red,0,0.00195
1018276875016101888,1018276875016101888,,3,0,2879,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000048,0
1017202287788412928,1017202287788412928,,13,0,2829,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000409,0
1039190891989151744,1039190891989151744,,80,5,2881,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1213115362411085824,1213115362411085824,,80,5,2847,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0,0
1000359794673307648,1000359794673307648,,3,0,2096,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1196657092972539904,1196657092972539904,,13,0,2828,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
879151026833506304,879151026833506304,,3,0,2905,0,26,26,0,26,26,2,0.809524,0.882353,0,0.001538,0,red,0,0.002488
2703591402,2703591402,,10,0,212,4,0,4,4,0,4,0,0,0,0,0,0.227761,red,0.000252,0
720663038144200704,720663038144200704,,3,0,2095,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
909859700669378562,909859700669378562,,10,0,2932,0,28,28,0,28,28,1,1,1,0,0,0,red,0,0.00068
851900822065643520,851900822065643520,,10,0,2931,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000627,0
1265162403576115200,1265162403576115200,,3,0,2094,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
903610991535038465,903610991535038465,,10,0,100,4,0,4,4,0,4,0,0,0,0,0,0.304601,blue,0.000145,0
285938016,285938016,,3,0,2093,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024259,0
814976068247494656,814976068247494656,,3,0,2092,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
79342674,79342674,,5,6,2934,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1121030311196987393,1121030311196987393,,5,6,2933,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1138409285275213824,1138409285275213824,,13,0,2878,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000953,0
1224925278440476672,1224925278440476672,,3,0,2091,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1214574642704207877,1214574642704207877,,3,0,93,2,0,2,3,0,3,0,0,0,0,0,0.152021,blue,0.024284,0
1116662170488594432,1116662170488594432,,39,0,2939,0,6,6,0,6,6,2,0.875,0.928571,0,0,0,red,0,0.000608
729489286584774656,729489286584774656,,39,0,2938,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000015,0
1208386836952805378,1208386836952805378,,3,0,2090,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1228366983504302080,1228366983504302080,,3,0,414,2,0,2,2,0,2,0,0,0,0,0,0.06616,red,0.000088,0
3511419858,3511419858,,3,0,2940,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,red,0,0.000611
1106844041394585601,1106844041394585601,,13,0,2877,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000654,0
142835884,142835884,,131,0,2944,0,3,3,0,3,3,1,1,1,0,0,0,red,0,0
1225896360609751040,1225896360609751040,,131,0,2943,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0,0
825509342212476930,825509342212476930,,80,5,2945,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
891827195873767424,891827195873767424,,3,0,2947,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.00059
988786509267505153,988786509267505153,,3,0,2946,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000014,0
1239734861109305344,1239734861109305344,,10,0,32,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000418,0
1081776872407646214,1081776872407646214,,13,0,2417,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
1267321398680150016,1267321398680150016,,13,0,2827,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
22864223,22864223,,3,0,2654,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000241,0
886310928173604864,886310928173604864,,3,0,2089,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
761848777888018432,761848777888018432,,3,0,2189,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000079,0
2979402419,2979402419,,10,0,2826,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000303,0
840113282635579393,840113282635579393,,3,0,2088,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1156677407929188352,1156677407929188352,,6,7,2949,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1014696539682304000,1014696539682304000,,6,7,2948,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1256831989795008513,1256831989795008513,,13,0,2825,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
322857751,322857751,,80,5,2950,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
3289863278,3289863278,,3,0,2087,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1198856722133049344,1198856722133049344,,16,0,2952,0,4,4,0,4,4,1,1,1,0,0,0,red,0,0.000595
1016866967834071040,1016866967834071040,,16,0,321,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.00025,0
833264680839753728,833264680839753728,,3,0,2086,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
805129598589698049,805129598589698049,,13,0,152,2,0,2,2,0,2,0,0,0,0,0,0.152021,blue,0.000116,0
221326760,221326760,,39,0,2653,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.000257,0
942285017861910528,942285017861910528,,3,0,2085,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2354052199,2354052199,,10,0,2953,2,1,3,2,1,3,1,1,1,2,0,0.019637,blue,0.000198,0
3188508768,3188508768,,10,0,2398,2,0,2,2,0,2,0,0,0,0,0,0.063765,red,0.000015,0
819958563779072006,819958563779072006,,10,0,2954,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000005
1215069126034513920,1215069126034513920,,10,0,2231,4,0,4,4,0,4,0,0,0,0,0,0.039274,blue,0.000214,0
250062452,250062452,,3,0,892,1,1,2,1,1,2,2,0.6,0.666667,0,0.5,0.031882,blue,0.0242,0.000611
915165549910532097,915165549910532097,,13,0,2824,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1115524999626932225,1115524999626932225,,13,0,2823,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1056911368891351040,1056911368891351040,,10,0,566,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.024501,0
946120528858841090,946120528858841090,,10,0,2930,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
29939479,29939479,,39,0,2955,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.000604
1191744462642434051,1191744462642434051,,10,0,2333,1,0,1,1,0,1,0,0,0,0,0,0.056342,blue,0.000081,0
1132622350778863617,1132622350778863617,,3,0,2084,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1213707968283172864,1213707968283172864,,10,0,2876,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000049,0
67986843,67986843,,10,0,2332,2,0,2,2,0,2,0,0,0,0,0,0.06616,blue,0.000987,0
697907874660352000,697907874660352000,,10,0,169,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
966328124962058242,966328124962058242,,13,0,2822,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
25684199,25684199,,10,0,35,5,0,5,5,0,5,0,0,0,0,0,0.049092,blue,0.000232,0
1069220399148396544,1069220399148396544,,3,0,2956,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,red,0,0.000611
3418841207,3418841207,,10,0,2957,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
940397586263040000,940397586263040000,,13,0,2821,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000206,0
755441752572588034,755441752572588034,,13,0,2412,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000424,0
372756844,372756844,,10,0,2958,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000001
2202200913,2202200913,,13,0,2820,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1147329479502716935,1147329479502716935,,13,0,2819,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.00049,0
1107090027027156992,1107090027027156992,,3,0,2083,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1042476883831611392,1042476883831611392,,7,8,2960,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1020865823420944384,1020865823420944384,,7,8,2959,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1200539501040414726,1200539501040414726,,10,0,2961,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000014
946911455135244288,946911455135244288,,10,0,2480,9,0,9,9,0,9,0,0,0,0,0,0.088366,blue,0.000575,0
915717882855686146,915717882855686146,,10,0,168,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
2337908402,2337908402,,10,0,167,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1189174466233933825,1189174466233933825,,3,0,2082,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1058344182610300930,1058344182610300930,,10,0,3156,0,228,228,0,277,277,2,0.931818,0.963415,0,0,0,red,0,0.007497
1113983891545653248,1113983891545653248,,10,0,360,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0,0
581570280,581570280,,13,0,2818,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
935031320517988352,935031320517988352,,3,0,2081,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1070126918404517888,1070126918404517888,,3,0,3339,0,229,229,0,238,238,3,0.931818,0.96477,0,0.000019,0,red,0,0.021109
938099068546568192,938099068546568192,,3,0,3338,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
4680150757,4680150757,,10,0,2233,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
1087363518331056129,1087363518331056129,,13,0,2416,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.00022,0
921950060841025537,921950060841025537,,3,0,2187,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000149,0
1090291628537987074,1090291628537987074,,52,0,2080,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024269,0
811958256,811958256,,33,0,3361,0,25,25,0,25,25,1,1,1,0,0,0,red,0,0.001258
1222857274554642433,1222857274554642433,,33,0,2453,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000048,0
951308320840830976,951308320840830976,,16,0,328,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000544,0
909669785138470912,909669785138470912,,3,0,2079,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
993459937035644929,993459937035644929,,13,0,290,3,0,3,3,0,3,0,0,0,0,0,0.240007,red,0.000268,0
971219374295207936,971219374295207936,,3,0,2078,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
874400680257114113,874400680257114113,,33,0,1323,3,0,3,3,0,3,0,0,0,0,0.166667,0.098042,blue,0.024827,0
1140383271601049600,1140383271601049600,,13,0,3364,0,3,3,0,3,3,1,1,1,0,0,0,red,0,0.000008
1042850382727311360,1042850382727311360,,13,0,3363,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1014695499289452545,1014695499289452545,,10,0,3367,0,3,3,0,3,3,1,1,1,0,0,0,red,0,0.000018
1134544533616766977,1134544533616766977,,10,0,2232,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000046,0
951286392897789952,951286392897789952,,8,9,3369,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1197196219774160896,1197196219774160896,,8,9,3368,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
797789839286378496,797789839286378496,,13,0,2817,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
176466926,176466926,,3,0,2077,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
909818704841420800,909818704841420800,,13,0,2816,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000206,0
1024196338496483328,1024196338496483328,,3,0,3370,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,red,0,0.000611
938141531076268032,938141531076268032,,10,0,380,3,0,3,3,0,3,0,0,0,0,0,0.120107,blue,0.000097,0
1101869742661394432,1101869742661394432,,3,0,2076,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1224399616193507328,1224399616193507328,,10,0,384,4,0,4,4,0,4,0,0,0,0,0,0.083402,blue,0.000377,0
967714539956416514,967714539956416514,,3,0,2415,3,6,9,3,6,9,2,0.6875,0.772727,30,0,0.18076,red,0.000016,0.001209
3548222594,3548222594,,10,0,2373,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
917421873025056769,917421873025056769,,10,0,3374,0,5,5,0,5,5,2,0.857143,0.916667,0,0,0,red,0,0.000603
